5.37347, 0.234556
0.400559, 6.3568
8.24417, 2.39482
0.310034, 0.354117
8.95746, 6.22137
0.901259, 2.20508
4.77285, 4.07107
0.956257, 8.81003
5.65022, 6.70298
3.68847, 5.26815
2.84165, 3.87759
2.09649, 1.50872
1.23354, 5.66229
3.54729, 9.01257
4.91913, 1.602
8.21704, 5.44867

5.35564, 0.225555
0.419333, 6.36166
8.26159, 2.38498
0.321052, 0.370807
8.93869, 6.2213
0.894199, 2.22347
4.76177, 4.05443
0.938239, 8.80137
5.65814, 6.72133
3.70692, 5.27573
2.85918, 3.88752
2.09601, 1.52888
1.25247, 5.6543
3.56728, 9.01359
4.9102, 1.61959
8.22315, 5.46644

5.33761, 0.217036
0.436923, 6.36706
8.27903, 2.37514
0.332216, 0.387404
8.92334, 6.22435
0.887714, 2.24143
4.7504, 4.03799
0.920148, 8.79291
5.66605, 6.73966
3.72541, 5.28284
2.87694, 3.89769
2.0949, 1.54938
1.27209, 5.64572
3.58729, 9.01463
4.90142, 1.63669
8.22635, 5.48114

5.3194, 0.208959
0.453676, 6.37276
8.29648, 2.3653
0.343518, 0.403918
8.9129, 6.2322
0.881799, 2.25897
4.73873, 4.02177
0.90199, 8.78464
5.67395, 6.75797
3.74394, 5.28949
2.89492, 3.90811
2.09315, 1.5702
1.29212, 5.63679
3.60733, 9.01571
4.89277, 1.65333
8.22511, 5.49109

5.30101, 0.201285
0.469897, 6.37855
8.31395, 2.35545
0.354951, 0.42036
8.908, 6.24562
0.87645, 2.27609
4.72675, 4.00575
0.88377, 8.77655
5.68183, 6.77626
3.7625, 5.29568
2.91315, 3.91877
2.09079, 1.59134
1.31229, 5.62773
3.6274, 9.01684
4.88423, 1.66956
8.21875, 5.49551

5.28246, 0.193979
0.485839, 6.38423
8.33144, 2.34559
0.366507, 0.436742
8.90791, 6.26389
0.871666, 2.29279
4.71446, 3.98995
0.865496, 8.76862
5.68971, 6.79454
3.78109, 5.30138
2.93165, 3.92969
2.0878, 1.6128
1.33239, 5.61873
3.64752, 9.018
4.8758, 1.68541
8.20796, 5.49512

5.26375, 0.187007
0.501696, 6.38967
8.34894, 2.33573
0.37818, 0.453075
8.91105, 6.28534
0.86745, 2.30907
4.70184, 3.97437
0.847174, 8.76085
5.69757, 6.81279
3.79969, 5.3066
2.95043, 3.94085
2.08418, 1.63458
1.35224, 5.60996
3.66769, 9.01921
4.86746, 1.70091
8.1943, 5.49157

5.24488, 0.180338
0.517612, 6.39474
8.36647, 2.32586
0.389966, 0.469371
8.91593, 6.30836
0.863805, 2.32494
4.68887, 3.95901
0.828808, 8.75323
5.70542, 6.83103
3.8183, 5.31132
2.96951, 3.95228
2.07993, 1.65668
1.37172, 5.60154
3.68792, 9.02046
4.85919, 1.71609
8.17925, 5.48649

5.22586, 0.173942
0.533691, 6.39935
8.38402, 2.31599
0.401858, 0.485641
8.9215, 6.33181
0.86074, 2.34038
4.67554, 3.94387
0.810405, 8.74574
5.71326, 6.84925
3.83691, 5.31553
2.98894, 3.96396
2.07503, 1.67909
1.39073, 5.59354
3.70822, 9.02177
4.85099, 1.73097
8.16383, 5.481

5.20669, 0.167789
0.55001, 6.40346
8.40159, 2.30611
0.413852, 0.501898
8.9272, 6.35505
0.858266, 2.35539
4.66182, 3.92896
0.791969, 8.73839
5.72108, 6.86747
3.85551, 5.31923
3.00873, 3.9759
2.06947, 1.70183
1.40923, 5.58604
3.72861, 9.02314
4.84285, 1.74558
8.14861, 5.47573

5.18736, 0.161851
0.566624, 6.40701
8.41919, 2.29623
0.425943, 0.518153
8.93271, 6.37775
0.856396, 2.36996
4.6477, 3.91429
0.773505, 8.73115
5.7289, 6.88567
3.87408, 5.32239
3.02891, 3.98811
2.06324, 1.72489
1.42716, 5.57908
3.74908, 9.02458
4.83476, 1.75995
8.13388, 5.47101

5.16787, 0.156099
0.583573, 6.40999
8.43681, 2.28634
0.438129, 0.534418
8.93792, 6.39979
0.855146, 2.38409
4.63315, 3.89985
0.755013, 8.72402
5.7367, 6.90386
3.89261, 5.32501
3.04954, 4.0006
2.05631, 1.74828
1.4445, 5.5727
3.76966, 9.02611
4.82671, 1.77409
8.11975, 5.46698

5.14821, 0.150504
0.600885, 6.41237
8.45446, 2.27644
0.450407, 0.550705
8.94277, 6.4211
0.854538, 2.39776
4.61812, 3.88567
0.736495, 8.71698
5.74449, 6.92203
3.9111, 5.32708
3.07066, 4.01335
2.04867, 1.77201
1.46123, 5.56692
3.79035, 9.02773
4.81869, 1.78803
8.10625, 5.46367

5.12838, 0.145037
0.618583, 6.41413
8.47214, 2.26654
0.462773, 0.567027
8.94727, 6.44172
0.854594, 2.41097
4.60259, 3.87174
0.717953, 8.71004
5.75227, 6.9402
3.92952, 5.32857
3.09232, 4.02639
2.04029, 1.79607
1.47736, 5.56175
3.81119, 9.02945
4.81071, 1.80178
8.09337, 5.46107

5.10835, 0.139665
0.636686, 6.41528
8.48985, 2.25663
0.475226, 0.583395
8.95144, 6.46165
0.85534, 2.42369
4.5865, 3.85808
0.69939, 8.70317
5.76004, 6.95835
3.94785, 5.32947
3.11458, 4.0397
2.03114, 1.82048
1.49286, 5.5572
3.83218, 9.03131
4.80274, 1.81537
8.08108, 5.45916

5.08811, 0.134355
0.655207, 6.41581
8.50759, 2.24672
0.487764, 0.599822
8.9553, 6.48095
0.856806, 2.43592
4.56981, 3.8447
0.680811, 8.69637
5.76779, 6.97649
3.96609, 5.32976
3.13752, 4.05329
2.02118, 1.84525
1.50775, 5.55328
3.85335, 9.0333
4.7948, 1.82881
8.06935, 5.45789

5.06765, 0.129071
0.674156, 6.41572
8.52536, 2.2368
0.500385, 0.61632
8.95887, 6.49965
0.859021, 2.44764
4.55244, 3.83163
0.662217, 8.68964
5.77554, 6.99462
3.98421, 5.32942
3.16122, 4.06716
2.01039, 1.87039
1.52202, 5.54999
3.87471, 9.03547
4.78687, 1.84212
8.05812, 5.45721

5.04694, 0.123773
0.693542, 6.41501
8.54317, 2.22687
0.51309, 0.632903
8.96218, 6.5178
0.862014, 2.45884
4.53434, 3.81889
0.643611, 8.68296
5.78327, 7.01274
4.00219, 5.32842
3.18576, 4.08129
1.99873, 1.8959
1.53568, 5.54735
3.89629, 9.03784
4.77894, 1.85532
8.04736, 5.45708

5.02596, 0.118418
0.71337, 6.41368
8.56102, 2.21694
0.525877, 0.649582
8.96526, 6.53543
0.865811, 2.4695
4.51543, 3.80651
0.624995, 8.67633
5.79099, 7.03085
4.02, 5.32674
3.21124, 4.09569
1.98618, 1.92178
1.54875, 5.54533
3.91813, 9.04044
4.77102, 1.86842
8.03704, 5.45747

5.00468, 0.112955
0.73364, 6.41174
8.5789, 2.207
0.538748, 0.666372
8.96812, 6.5526
0.870423, 2.47963
4.49563, 3.79452
0.60637, 8.66974
5.7987, 7.04895
4.03763, 5.32434
3.23778, 4.11034
1.97271, 1.94804
1.56123, 5.54394
3.94025, 9.04331
4.7631, 1.88145
8.02713, 5.45834

4.98306, 0.107329
0.754346, 6.4092
8.59682, 2.19706
0.551701, 0.683285
8.97079, 6.56931
0.875838, 2.48922
4.47488, 3.78296
0.587739, 8.66318
5.80639, 7.06703
4.05504, 5.32119
3.26545, 4.12523
1.95834, 1.97465
1.57313, 5.54316
3.9627, 9.04649
4.75517, 1.89442
8.01758, 5.45964

4.96107, 0.101476
0.775475, 6.4061
8.61478, 2.18711
0.564739, 0.700336
8.97327, 6.58562
0.881993, 2.49831
4.45315, 3.77188
0.569103, 8.65665
5.81408, 7.08511
4.07221, 5.31724
3.29432, 4.14035
1.94312, 2.00159
1.58449, 5.54298
3.98551, 9.05004
4.74724, 1.90734
8.00838, 5.46136

4.93865, 0.095326
0.797001, 6.40245
8.63279, 2.17715
0.577862, 0.717539
8.97558, 6.60154
0.88874, 2.50696
4.43048, 3.76128
0.550462, 8.65015
5.82175, 7.10317
4.08909, 5.31245
3.32439, 4.15574
1.92721, 2.02877
1.59535, 5.54336
4.00873, 9.05403
4.73929, 1.92024
7.99951, 5.46346

4.91577, 0.0887982
0.818883, 6.39832
8.65084, 2.16718
0.591072, 0.73491
8.97774, 6.6171
0.895774, 2.51533
4.40709, 3.75113
0.531818, 8.64366
5.82942, 7.12123
4.10566, 5.30677
3.35549, 4.17147
1.91089, 2.05603
1.60574, 5.54425
4.03241, 9.05852
4.73132, 1.93312
7.99093, 5.46592

4.89238, 0.0818066
0.841054, 6.39377
8.66893, 2.15721
0.60437, 0.752462
8.97974, 6.63232
0.902541, 2.52364
4.3835, 3.74124
0.513171, 8.63718
5.83707, 7.13928
4.12186, 5.30014
3.38712, 4.18779
1.89473, 2.08313
1.61576, 5.54557
4.0566, 9.06359
4.72333, 1.94602
7.98264, 5.46871

4.86843, 0.0742637
0.863424, 6.38893
8.68708, 2.14722
0.617758, 0.770213
8.98161, 6.64723
0.908123, 2.53231
4.3608, 3.73113
0.494522, 8.63071
5.84471, 7.15732
4.13766, 5.2925
3.41826, 4.20521
1.87963, 2.10965
1.62549, 5.54722
4.08135, 9.06933
4.71531, 1.95893
7.9746, 5.47183

4.8439, 0.0660939
0.885859, 6.38394
8.70527, 2.13724
0.631238, 0.788177
8.98334, 6.66184
0.911192, 2.54188
4.34078, 3.71983
0.475871, 8.62425
5.85234, 7.17535
4.15302, 5.28379
3.44716, 4.22476
1.86691, 2.13503
1.63509, 5.54904
4.10667, 9.07579
4.70725, 1.97189
7.96681, 5.47524

4.8188, 0.0572646
0.908181, 6.37901
8.72352, 2.12724
0.644811, 0.806372
8.98495, 6.67617
0.910223, 2.55298
4.32562, 3.70594
0.457217, 8.61778
5.85996, 7.19337
4.16789, 5.27397
3.47166, 4.24787
1.8581, 2.15862
1.64474, 5.55082
4.13257, 9.08301
4.69916, 1.98491
7.95925, 5.47893

4.79321, 0.0478524
0.930162, 6.3744
8.74182, 2.11724
0.658477, 0.824811
8.98643, 6.69024
0.904066, 2.56604
4.31679, 3.68819
0.438562, 8.61131
5.86757, 7.21139
4.18225, 5.26303
3.49036, 4.27579
1.85435, 2.17999
1.65467, 5.5523
4.15896, 9.09089
4.69102, 1.99801
7.95191, 5.4829

4.76739, 0.0381798
0.951536, 6.37042
8.76018, 2.10722
0.672237, 0.843508
8.9878, 6.70407
0.892607, 2.58106
4.31378, 3.66648
0.419903, 8.60482
5.87517, 7.22941
4.19613, 5.25103
3.50371, 4.30856
1.85576, 2.19913
1.66516, 5.55318
4.18559, 9.09912
4.68284, 2.01122
7.94477, 5.48711

4.74185, 0.0290662
0.972026, 6.3674
8.7786, 2.09721
0.686088, 0.862475
8.98905, 6.71765
0.876836, 2.59758
4.31462, 3.64187
0.401242, 8.59833
5.88276, 7.24742
4.20963, 5.23817
3.51362, 4.34487
1.86134, 2.21649
1.67649, 5.55311
4.21194, 9.10686
4.67459, 2.02457
7.93783, 5.49157

4.71754, 0.0221796
0.991387, 6.36564
8.79709, 2.08718
0.70003, 0.881724
8.9902, 6.73102
0.858264, 2.61497
4.31723, 3.61582
0.382577, 8.59182
5.89033, 7.26543
4.22304, 5.22487
3.52183, 4.38284
1.86958, 2.23267
1.68892, 5.55181
4.23709, 9.11244
4.66629, 2.0381
7.93108, 5.49626

4.69573, 0.0201578
1.00946, 6.36534
8.81565, 2.07715
0.714059, 0.901264
8.99125, 6.74418
0.838282, 2.63267
4.32029, 3.5894
0.363907, 8.58528
5.8979, 7.28344
4.23701, 5.21192
3.52907, 4.42054
1.87908, 2.24824
1.7026, 5.54906
4.25973, 9.11321
4.6579, 2.05185
7.92451, 5.50117

4.67751, 0.0256865
1.02623, 6.36654
8.83429, 2.06712
0.728172, 0.921104
8.9922, 6.75714
0.81789, 2.65031
4.32311, 3.56322
0.345232, 8.57873
5.90545, 7.30145
4.25269, 5.20059
3.53484, 4.45605
1.88885, 2.26357
1.71757, 5.54483
4.2788, 9.10648
4.64943, 2.06589
7.9181, 5.5063

4.66286, 0.0395063
1.04179, 6.36911
8.85302, 2.05708
0.742366, 0.941253
8.99306, 6.76992
0.79771, 2.66764
4.32547, 3.53753
0.326549, 8.57214
5.91298, 7.31947
4.27172, 5.19244
3.53778, 4.48752
1.89825, 2.27889
1.73373, 5.53923
4.29431, 9.09152
4.64086, 2.08027
7.91186, 5.51163

4.6507, 0.0597175
1.05639, 6.37282
8.87184, 2.04704
0.756639, 0.961721
8.99384, 6.78252
0.77809, 2.68453
4.3273, 3.51235
0.307859, 8.56553
5.92051, 7.33749
4.29554, 5.18864
3.53647, 4.51367
1.90693, 2.29431
1.75086, 5.5325
4.30735, 9.0702
4.63218, 2.09507
7.90577, 5.51715

4.63976, 0.0834395
1.07028, 6.37734
8.89077, 2.03701
0.770987, 0.982518
8.99452, 6.79495
0.759207, 2.70093
4.32866, 3.48758
0.289159, 8.55887
5.92801, 7.35552
4.32452, 5.1892
3.53054, 4.53452
1.91472, 2.30989
1.7687, 5.52497
4.31918, 9.04542
4.62337, 2.11036
7.89984, 5.52287

4.62919, 0.108425
1.08375, 6.38234
8.9098, 2.02698
0.785408, 1.00365
8.99513, 6.80724
0.741139, 2.7168
4.32963, 3.46306
0.270449, 8.55218
5.93551, 7.37355
4.35758, 5.19296
3.52098, 4.55131
1.92153, 2.32565
1.78697, 5.51696
4.33066, 9.01943
4.61441, 2.12623
7.89405, 5.52877

4.61861, 0.133397
1.09705, 6.38752
8.92896, 2.01695
0.799898, 1.02514
8.99566, 6.81937
0.723906, 2.73215
4.33029, 3.43863
0.251725, 8.54544
5.94298, 7.39158
4.39306, 5.1984
3.50938, 4.56562
1.92734, 2.34158
1.80543, 5.50876
4.34217, 8.9935
4.60528, 2.14277
7.8884, 5.53484

4.60787, 0.157759
1.11038, 6.39263
8.94824, 2.00694
0.814455, 1.04698
8.99612, 6.83137
0.707499, 2.74696
4.33071, 3.41408
0.232987, 8.53866
5.95043, 7.40963
4.42949, 5.2044
3.49714, 4.5787
1.93215, 2.35767
1.8239, 5.50061
4.35387, 8.96823
4.59596, 2.16008
7.88289, 5.54109

4.59693, 0.181297
1.12389, 6.39748
8.96767, 1.99694
0.829078, 1.0692
8.99651, 6.84324
0.691893, 2.76125
4.33098, 3.38927
0.214231, 8.53182
5.95786, 7.42768
4.46595, 5.21027
3.48512, 4.5913
1.93597, 2.37389
1.84224, 5.4927
4.36578, 8.94383
4.58644, 2.17822
7.87751, 5.5475

4.58581, 0.203977
1.13769, 6.40193
8.98724, 1.98697
0.843764, 1.0918
8.99684, 6.855
0.677058, 2.77502
4.33114, 3.36408
0.195457, 8.52493
5.96526, 7.44575
4.5019, 5.21571
3.4738, 4.60383
1.93884, 2.39024
1.86034, 5.48516
4.3779, 8.92033
4.57671, 2.19723
7.87225, 5.55408

4.57456, 0.22585
1.15187, 6.40587
9.00698, 1.97701
0.858512, 1.11481
8.99712, 6.86664
0.66296, 2.78828
4.33121, 3.33857
0.17666, 8.51797
5.97264, 7.46383
4.53709, 5.22061
3.46334, 4.61646
1.94076, 2.40668
1.87814, 5.47808
4.39019, 8.89769
4.56679, 2.21699
7.86712, 5.56081

4.56319, 0.246998
1.16648, 6.40924
9.0269, 1.96709
0.873319, 1.13823
8.99734, 6.87818
0.649569, 2.80102
4.33115, 3.31311
0.157838, 8.51094
5.97998, 7.48192
4.57145, 5.22494
3.4538, 4.6293
1.94178, 2.4232
1.8956, 5.47154
4.40262, 8.87582
4.55678, 2.23705
7.86211, 5.5677

4.55174, 0.267512
1.18156, 6.41198
9.047, 1.9572
0.888185, 1.16209
8.99751, 6.88963
0.636854, 2.81325
4.33073, 3.28877
0.138988, 8.50384
5.98728, 7.50004
4.60496, 5.22875
3.44513, 4.64236
1.9419, 2.43976
1.91271, 5.46556
4.41518, 8.85462
4.54691, 2.25631
7.85722, 5.57473

4.54023, 0.287479
1.19712, 6.41407
9.06729, 1.94735
0.903109, 1.1864
8.99765, 6.901
0.62479, 2.82496
4.32952, 3.2678
0.120106, 8.49666
5.99454, 7.51817
4.63765, 5.23207
3.43725, 4.65565
1.94115, 2.45636
1.92946, 5.46018
4.42784, 8.83401
4.53767, 2.27246
7.85244, 5.58191

4.52867, 0.306985
1.21319, 6.41547
9.0878, 1.93755
0.918089, 1.21119
8.99774, 6.9123
0.613355, 2.83616
4.32674, 3.2539
0.101187, 8.4894
6.00176, 7.53633
4.66958, 5.23496
3.43007, 4.66916
1.93954, 2.47296
1.94585, 5.4554
4.44059, 8.8139
4.52982, 2.28176
7.84777, 5.58924

4.51709, 0.326103
1.22978, 6.41617
9.10853, 1.92781
0.933127, 1.23647
8.99781, 6.92353
0.602529, 2.84684
4.32167, 3.25066
0.0822272, 8.48205
