1.5
4, 0.973171, 6.11003e-05, 1.3591, 6.27847e-05
8, 0.973167, 6.11548e-05, 2.05224, 6.2841e-05
12, 0.973165, 6.12407e-05, 2.45771, 6.29294e-05
16, 0.973161, 6.12108e-05, 2.74538, 6.28989e-05
20, 0.973165, 6.11772e-05, 2.96853, 6.28641e-05
24, 0.973162, 6.12138e-05, 3.15085, 6.29019e-05
28, 0.973168, 6.11505e-05, 3.30501, 6.28365e-05
32, 0.973168, 6.12066e-05, 3.43854, 6.28942e-05
36, 0.973167, 6.11659e-05, 3.55632, 6.28524e-05
40, 0.973164, 6.12348e-05, 3.66168, 6.29234e-05
44, 0.973165, 6.11711e-05, 3.75699, 6.28579e-05
48, 0.973163, 6.111e-05, 3.844, 6.27953e-05
52, 0.973161, 6.12169e-05, 3.92404, 6.29052e-05
56, 0.973168, 6.10988e-05, 3.99815, 6.27834e-05
60, 0.973165, 6.11507e-05, 4.06714, 6.2837e-05
64, 0.973168, 6.13685e-05, 4.13169, 6.30605e-05
68, 0.973165, 6.11507e-05, 4.19231, 6.2837e-05
72, 0.973168, 6.10988e-05, 4.24947, 6.27834e-05
76, 0.973161, 6.12169e-05, 4.30353, 6.29052e-05
80, 0.973163, 6.111e-05, 4.35482, 6.27953e-05
84, 0.973165, 6.11711e-05, 4.40362, 6.28579e-05
88, 0.973164, 6.12348e-05, 4.45013, 6.29234e-05
92, 0.973167, 6.11659e-05, 4.49459, 6.28524e-05
96, 0.973168, 6.12066e-05, 4.53715, 6.28942e-05
100, 0.973168, 6.11505e-05, 4.57797, 6.28365e-05
104, 0.973162, 6.12138e-05, 4.61719, 6.29019e-05
108, 0.973165, 6.11772e-05, 4.65493, 6.28641e-05
112, 0.973161, 6.12108e-05, 4.69129, 6.28989e-05
116, 0.973165, 6.12407e-05, 4.72639, 6.29294e-05
120, 0.973167, 6.11548e-05, 4.76029, 6.2841e-05
124, 0.973171, 6.11003e-05, 4.79309, 6.27847e-05

1.72222
4, 0.93613, 0.000106347, 1.32029, 0.000113603
8, 0.93605, 0.000107149, 2.01336, 0.00011447
12, 0.936057, 0.00010722, 2.41883, 0.000114545
16, 0.936066, 0.000107303, 2.70652, 0.000114632
20, 0.936066, 0.0001075, 2.92966, 0.000114842
24, 0.936054, 0.000107232, 3.11197, 0.000114558
28, 0.936066, 0.000107241, 3.26614, 0.000114566
32, 0.93606, 0.000107098, 3.39966, 0.000114414
36, 0.936048, 0.00010733, 3.51743, 0.000114663
40, 0.936068, 0.000107434, 3.62281, 0.000114771
44, 0.936048, 0.000107306, 3.7181, 0.000114637
48, 0.936063, 0.000107229, 3.80513, 0.000114553
52, 0.936061, 0.000107259, 3.88517, 0.000114586
56, 0.936062, 0.000107354, 3.95928, 0.000114687
60, 0.936067, 0.000107226, 4.02828, 0.00011455
64, 0.936052, 0.000107584, 4.0928, 0.000114934
68, 0.936067, 0.000107226, 4.15344, 0.00011455
72, 0.936062, 0.000107354, 4.21059, 0.000114687
76, 0.936061, 0.000107259, 4.26466, 0.000114586
80, 0.936063, 0.000107229, 4.31595, 0.000114553
84, 0.936048, 0.000107306, 4.36473, 0.000114637
88, 0.936068, 0.000107434, 4.41127, 0.000114771
92, 0.936048, 0.00010733, 4.4557, 0.000114663
96, 0.93606, 0.000107098, 4.49827, 0.000114414
100, 0.936066, 0.000107241, 4.5391, 0.000114566
104, 0.936054, 0.000107232, 4.57831, 0.000114558
108, 0.936066, 0.0001075, 4.61606, 0.000114842
112, 0.936066, 0.000107303, 4.65243, 0.000114632
116, 0.936057, 0.00010722, 4.68751, 0.000114545
120, 0.93605, 0.000107149, 4.72141, 0.00011447
124, 0.93613, 0.000106347, 4.75428, 0.000113603

1.94444
4, 0.86167, 0.000197733, 1.23741, 0.000229476
8, 0.860643, 0.000207395, 1.92937, 0.000240976
12, 0.860563, 0.000207468, 2.33474, 0.000241084
16, 0.860564, 0.000208201, 2.62242, 0.000241936
20, 0.860585, 0.000207546, 2.84559, 0.000241168
24, 0.860593, 0.000207813, 3.02792, 0.000241477
28, 0.860588, 0.000207711, 3.18207, 0.000241359
32, 0.860563, 0.000207474, 3.31557, 0.000241091
36, 0.860583, 0.000207718, 3.43337, 0.000241369
40, 0.860568, 0.000207187, 3.53872, 0.000240756
44, 0.86056, 0.000208127, 3.63402, 0.000241851
48, 0.860566, 0.000207721, 3.72104, 0.000241377
52, 0.860558, 0.000208254, 3.80107, 0.000241999
56, 0.860605, 0.000208054, 3.87523, 0.000241753
60, 0.86059, 0.000207301, 3.94421, 0.000240883
64, 0.860545, 0.000209076, 4.00869, 0.000242958
68, 0.86059, 0.000207301, 4.06937, 0.000240883
72, 0.860605, 0.000208054, 4.12655, 0.000241753
76, 0.860558, 0.000208254, 4.18056, 0.000241999
80, 0.860566, 0.000207721, 4.23186, 0.000241377
84, 0.86056, 0.000208127, 4.28064, 0.000241851
88, 0.860568, 0.000207187, 4.32717, 0.000240756
92, 0.860583, 0.000207718, 4.37164, 0.000241369
96, 0.860563, 0.000207474, 4.41418, 0.000241091
100, 0.860588, 0.000207711, 4.45503, 0.000241359
104, 0.860593, 0.000207813, 4.49426, 0.000241477
108, 0.860585, 0.000207546, 4.53199, 0.000241168
112, 0.860564, 0.000208201, 4.56833, 0.000241936
116, 0.860563, 0.000207468, 4.60342, 0.000241084
