1.8
1, 0.929675, 4.75148e-05
2, 0.918507, 6.02587e-05
3, 0.916314, 6.44365e-05
4, 0.91581, 6.59298e-05
5, 0.91568, 6.64065e-05
6, 0.91563, 6.65281e-05
7, 0.915627, 6.67745e-05
8, 0.915621, 6.68705e-05
9, 0.915616, 6.67753e-05
10, 0.915617, 6.67738e-05
11, 0.915611, 6.68624e-05
12, 0.915611, 6.69189e-05
13, 0.915618, 6.68774e-05
14, 0.915622, 6.67373e-05
15, 0.915619, 6.666e-05
16, 0.915622, 6.6698e-05
17, 0.915624, 6.67503e-05
18, 0.915621, 6.68946e-05
19, 0.915611, 6.68749e-05
20, 0.915612, 6.68523e-05
21, 0.915618, 6.68368e-05
22, 0.915619, 6.67923e-05
23, 0.915617, 6.67269e-05
24, 0.915618, 6.68102e-05
25, 0.915624, 6.66798e-05
26, 0.915621, 6.66181e-05
27, 0.915618, 6.65826e-05
28, 0.915622, 6.66198e-05
29, 0.915618, 6.65102e-05
30, 0.915612, 6.6784e-05
31, 0.915604, 6.67937e-05
32, 0.915604, 6.6839e-05
33, 0.915608, 6.67183e-05
34, 0.915614, 6.67909e-05
35, 0.915621, 6.67577e-05
36, 0.915616, 6.68411e-05
37, 0.915612, 6.69081e-05
38, 0.915618, 6.69209e-05
39, 0.915619, 6.67959e-05
40, 0.915617, 6.67827e-05
41, 0.915613, 6.6875e-05
42, 0.915616, 6.6815e-05
43, 0.915617, 6.68069e-05
44, 0.915613, 6.68355e-05
45, 0.915605, 6.66819e-05
46, 0.915609, 6.67324e-05
47, 0.91561, 6.6915e-05
48, 0.915613, 6.6918e-05
49, 0.915614, 6.67855e-05
50, 0.915615, 6.67889e-05
51, 0.915608, 6.68746e-05
52, 0.915613, 6.68087e-05
53, 0.91562, 6.68537e-05
54, 0.915612, 6.67963e-05
55, 0.915614, 6.66752e-05
56, 0.915614, 6.66937e-05
57, 0.915619, 6.6773e-05
58, 0.915616, 6.6806e-05
59, 0.915617, 6.6885e-05
60, 0.915612, 6.6926e-05
61, 0.915612, 6.68298e-05
62, 0.915608, 6.67546e-05
63, 0.915614, 6.66676e-05
64, 0.915613, 6.67721e-05
65, 0.915613, 6.68345e-05
66, 0.915619, 6.68339e-05
67, 0.915612, 6.67568e-05
68, 0.915615, 6.67759e-05
69, 0.915616, 6.67902e-05
70, 0.915611, 6.68482e-05
71, 0.915609, 6.68666e-05
72, 0.915613, 6.67872e-05
73, 0.91562, 6.67259e-05
74, 0.915622, 6.67669e-05
75, 0.915617, 6.68255e-05
76, 0.915619, 6.67393e-05
77, 0.915618, 6.67472e-05
78, 0.915615, 6.67088e-05
79, 0.915609, 6.6869e-05
80, 0.915618, 6.68243e-05
81, 0.915622, 6.66625e-05
82, 0.915624, 6.67474e-05
83, 0.915626, 6.68484e-05
84, 0.915622, 6.68701e-05
85, 0.915621, 6.69989e-05
86, 0.915622, 6.69848e-05
87, 0.915613, 6.69649e-05
88, 0.91562, 6.68946e-05
89, 0.915615, 6.68071e-05
90, 0.915622, 6.68277e-05
91, 0.915618, 6.68167e-05
92, 0.915623, 6.69205e-05
93, 0.91562, 6.68381e-05
94, 0.915624, 6.67898e-05
95, 0.915617, 6.67731e-05
96, 0.91562, 6.67001e-05
97, 0.91562, 6.6648e-05
98, 0.915621, 6.6639e-05
99, 0.915619, 6.66855e-05
100, 0.915612, 6.68003e-05
101, 0.915616, 6.66797e-05
102, 0.91562, 6.67358e-05
103, 0.915615, 6.68962e-05
104, 0.915613, 6.68578e-05
105, 0.915609, 6.67065e-05
106, 0.915611, 6.66944e-05
107, 0.915619, 6.65561e-05
108, 0.915622, 6.67575e-05
109, 0.915621, 6.6771e-05
110, 0.915621, 6.67666e-05
111, 0.915614, 6.68589e-05
112, 0.915614, 6.68021e-05
113, 0.915614, 6.68787e-05
114, 0.915613, 6.67918e-05
115, 0.915614, 6.67757e-05
116, 0.915618, 6.67826e-05
117, 0.915616, 6.6805e-05
118, 0.915613, 6.67828e-05
119, 0.915615, 6.68649e-05
120, 0.915619, 6.68221e-05
121, 0.915616, 6.66989e-05
122, 0.915625, 6.68364e-05
123, 0.915615, 6.67355e-05
124, 0.915614, 6.66853e-05
125, 0.915615, 6.68622e-05
126, 0.915609, 6.6895e-05
127, 0.915611, 6.67821e-05
128, 0.915612, 6.71145e-05

1.88
1, 0.91027, 5.59165e-05
2, 0.89385, 7.33814e-05
3, 0.890065, 8.04094e-05
4, 0.889024, 8.32712e-05
5, 0.888685, 8.47219e-05
6, 0.88856, 8.51856e-05
7, 0.888516, 8.56029e-05
8, 0.888503, 8.5598e-05
9, 0.888498, 8.55349e-05
10, 0.888497, 8.55314e-05
11, 0.888502, 8.555e-05
12, 0.888502, 8.559e-05
13, 0.8885, 8.56887e-05
14, 0.888502, 8.56768e-05
15, 0.888498, 8.56789e-05
16, 0.888502, 8.57669e-05
17, 0.888498, 8.57231e-05
18, 0.888499, 8.56777e-05
19, 0.888495, 8.56504e-05
20, 0.888495, 8.56888e-05
21, 0.888498, 8.56675e-05
22, 0.888498, 8.55703e-05
23, 0.888513, 8.55913e-05
24, 0.888507, 8.56532e-05
25, 0.8885, 8.56941e-05
26, 0.888497, 8.56445e-05
27, 0.888494, 8.55715e-05
28, 0.888495, 8.56187e-05
29, 0.888489, 8.56924e-05
30, 0.888488, 8.56371e-05
31, 0.8885, 8.55077e-05
32, 0.888489, 8.5712e-05
33, 0.888477, 8.57825e-05
34, 0.888484, 8.57646e-05
35, 0.888484, 8.57654e-05
36, 0.888488, 8.59286e-05
37, 0.888499, 8.59085e-05
38, 0.888489, 8.59309e-05
39, 0.888489, 8.57222e-05
40, 0.888495, 8.55708e-05
41, 0.888494, 8.55728e-05
42, 0.888494, 8.55747e-05
43, 0.888496, 8.556e-05
44, 0.888488, 8.55643e-05
45, 0.888487, 8.55223e-05
46, 0.888492, 8.57873e-05
47, 0.888489, 8.5739e-05
48, 0.888494, 8.57322e-05
49, 0.888492, 8.57541e-05
50, 0.888485, 8.57976e-05
51, 0.888475, 8.58375e-05
52, 0.888483, 8.58665e-05
53, 0.888489, 8.56458e-05
54, 0.888495, 8.55789e-05
55, 0.888489, 8.54927e-05
56, 0.888482, 8.56605e-05
57, 0.888493, 8.56999e-05
58, 0.888499, 8.56442e-05
59, 0.888501, 8.5573e-05
60, 0.888499, 8.55947e-05
61, 0.888493, 8.57092e-05
62, 0.888491, 8.56922e-05
63, 0.888497, 8.57597e-05
64, 0.888494, 8.57319e-05
65, 0.888489, 8.57127e-05
66, 0.888481, 8.57924e-05
67, 0.888486, 8.56109e-05
68, 0.888483, 8.56118e-05
69, 0.888492, 8.56892e-05
70, 0.8885, 8.5834e-05
71, 0.888505, 8.57829e-05
72, 0.888501, 8.57541e-05
73, 0.888503, 8.55925e-05
74, 0.888491, 8.56748e-05
75, 0.888492, 8.55409e-05
76, 0.888488, 8.55189e-05
77, 0.888493, 8.5543e-05
78, 0.888488, 8.57083e-05
79, 0.888494, 8.55959e-05
80, 0.888496, 8.5551e-05
81, 0.888503, 8.55927e-05
82, 0.888495, 8.55468e-05
83, 0.888494, 8.57201e-05
84, 0.888493, 8.56656e-05
85, 0.888487, 8.59238e-05
86, 0.888489, 8.58501e-05
87, 0.888493, 8.54617e-05
88, 0.888492, 8.55374e-05
89, 0.888489, 8.56599e-05
90, 0.888491, 8.55775e-05
91, 0.888495, 8.5595e-05
92, 0.8885, 8.57883e-05
93, 0.888504, 8.56936e-05
94, 0.888498, 8.573e-05
95, 0.888489, 8.5904e-05
96, 0.888483, 8.58618e-05
97, 0.888479, 8.58394e-05
98, 0.888485, 8.58195e-05
99, 0.888491, 8.56451e-05
100, 0.888493, 8.57805e-05
101, 0.888496, 8.5897e-05
102, 0.888502, 8.56883e-05
103, 0.888499, 8.56565e-05
104, 0.888506, 8.57239e-05
105, 0.888497, 8.56579e-05
106, 0.888492, 8.56624e-05
107, 0.888489, 8.57008e-05
108, 0.88849, 8.56463e-05
109, 0.888488, 8.5595e-05
110, 0.888485, 8.55138e-05
111, 0.888484, 8.55861e-05
112, 0.888492, 8.56586e-05
113, 0.888501, 8.54563e-05
114, 0.888497, 8.55227e-05
115, 0.888496, 8.54674e-05
116, 0.88849, 8.56104e-05
117, 0.88849, 8.57184e-05
118, 0.888492, 8.56869e-05
119, 0.888497, 8.5539e-05
120, 0.888498, 8.56362e-05
121, 0.888494, 8.55605e-05
122, 0.888482, 8.56396e-05
123, 0.888485, 8.57408e-05
124, 0.888484, 8.55879e-05
125, 0.888491, 8.54987e-05
126, 0.888488, 8.55188e-05
127, 0.888482, 8.57032e-05
128, 0.888474, 8.6279e-05

1.96
1, 0.886662, 6.44757e-05
2, 0.862857, 8.77416e-05
3, 0.856432, 9.81326e-05
4, 0.854325, 0.000103033
5, 0.853541, 0.000105627
6, 0.853208, 0.000107147
7, 0.853074, 0.000107895
8, 0.853, 0.000108317
9, 0.852971, 0.000108336
10, 0.852966, 0.000108395
11, 0.852946, 0.000108641
12, 0.852952, 0.000108816
13, 0.852951, 0.000108668
14, 0.852949, 0.000108824
15, 0.852953, 0.000108999
16, 0.852941, 0.000109009
17, 0.852941, 0.000108857
18, 0.852941, 0.000108663
19, 0.85295, 0.000108593
20, 0.852947, 0.000108852
21, 0.852945, 0.000108846
22, 0.852951, 0.000108617
23, 0.852957, 0.000108473
24, 0.852969, 0.000108674
25, 0.852964, 0.00010884
26, 0.852945, 0.000108922
27, 0.85295, 0.000108824
28, 0.85295, 0.000108835
29, 0.852939, 0.000108867
30, 0.852948, 0.000108763
31, 0.852948, 0.000108728
32, 0.852948, 0.000108437
33, 0.852955, 0.00010845
34, 0.852944, 0.000108402
35, 0.852951, 0.000108506
36, 0.852942, 0.000108516
37, 0.852958, 0.00010837
38, 0.852954, 0.000108605
39, 0.852952, 0.000108415
40, 0.852946, 0.00010835
41, 0.852941, 0.000108348
42, 0.852946, 0.000108304
43, 0.852942, 0.000108278
44, 0.852938, 0.000108372
45, 0.852926, 0.000108395
46, 0.85293, 0.000108444
47, 0.852933, 0.000108461
48, 0.852936, 0.000108336
49, 0.852934, 0.000108325
50, 0.85294, 0.000108654
51, 0.852939, 0.000108692
52, 0.852934, 0.000108645
53, 0.852942, 0.000108536
54, 0.852946, 0.000108494
55, 0.852948, 0.000108598
56, 0.852951, 0.000108613
57, 0.852945, 0.000108739
58, 0.852941, 0.000108697
59, 0.852927, 0.000108816
60, 0.852919, 0.000109029
61, 0.852915, 0.000108931
62, 0.852926, 0.000108695
63, 0.852938, 0.00010865
64, 0.852931, 0.000108417
65, 0.852928, 0.000108472
66, 0.852935, 0.000108581
67, 0.852944, 0.000108662
68, 0.852942, 0.000108641
69, 0.852947, 0.00010879
70, 0.852947, 0.000108728
71, 0.852943, 0.000108665
72, 0.852946, 0.000108669
73, 0.852946, 0.000108476
74, 0.852936, 0.000108526
75, 0.852918, 0.000108603
76, 0.852914, 0.000108621
77, 0.852918, 0.000108497
78, 0.852932, 0.000108746
79, 0.852941, 0.000108685
80, 0.852947, 0.000108763
81, 0.852943, 0.000108723
82, 0.852948, 0.000108616
83, 0.85295, 0.000108583
84, 0.852947, 0.000108444
85, 0.852947, 0.000108403
86, 0.852962, 0.000108515
87, 0.85296, 0.000108489
88, 0.852954, 0.000108381
89, 0.852935, 0.000108428
90, 0.852938, 0.000108483
91, 0.852941, 0.000108642
92, 0.852946, 0.000108785
93, 0.852953, 0.000108639
94, 0.852958, 0.000108501
95, 0.852948, 0.000108709
96, 0.852947, 0.000108562
97, 0.85294, 0.000108397
98, 0.852949, 0.000108319
99, 0.852944, 0.000108413
100, 0.85295, 0.000108748
101, 0.852955, 0.000108554
102, 0.852954, 0.000108537
103, 0.852954, 0.000108376
104, 0.852949, 0.000108368
105, 0.852948, 0.000108357
106, 0.852951, 0.000108348
107, 0.852952, 0.000108565
108, 0.852942, 0.00010889
109, 0.852943, 0.00010882
110, 0.852934, 0.000108488
111, 0.852933, 0.000108594
112, 0.852937, 0.000108604
113, 0.852931, 0.000108801
114, 0.85294, 0.000108902
115, 0.852949, 0.00010858
116, 0.852941, 0.00010844
117, 0.852937, 0.000108507
118, 0.85293, 0.000108514
119, 0.852933, 0.000108663
120, 0.852929, 0.000108832
121, 0.852941, 0.000108929
122, 0.85295, 0.000108778
123, 0.852953, 0.000108614
124, 0.85295, 0.00010857
125, 0.85294, 0.000108571
126, 0.852932, 0.000108739
127, 0.852936, 0.000108934
128, 0.85294, 0.000109425

2.04
1, 0.857628, 7.51345e-05
2, 0.82334, 0.000106669
3, 0.812577, 0.000122931
4, 0.808446, 0.00013234
5, 0.806644, 0.000138082
6, 0.805801, 0.000141772
7, 0.805404, 0.000143752
8, 0.805197, 0.000145406
9, 0.805077, 0.000146369
10, 0.805013, 0.000147078
11, 0.80498, 0.000147506
12, 0.804968, 0.000148194
13, 0.804968, 0.00014841
14, 0.804939, 0.000148595
15, 0.804949, 0.000148964
16, 0.804935, 0.000149106
17, 0.804933, 0.00014949
18, 0.804933, 0.000149325
19, 0.804941, 0.000149047
20, 0.804934, 0.000149055
21, 0.804928, 0.000148536
22, 0.804922, 0.000148294
23, 0.804905, 0.000148403
24, 0.804917, 0.000148828
25, 0.804923, 0.000149025
26, 0.804921, 0.000149214
27, 0.804921, 0.000149034
28, 0.804923, 0.000149059
29, 0.804925, 0.000149034
30, 0.804921, 0.00014902
31, 0.804921, 0.000149197
32, 0.804914, 0.00014878
33, 0.804906, 0.000148737
34, 0.804909, 0.000148386
35, 0.804906, 0.000148607
36, 0.804905, 0.000148799
37, 0.804911, 0.000149102
38, 0.804911, 0.000149023
39, 0.80491, 0.000148938
40, 0.804914, 0.000148896
41, 0.804925, 0.000148722
42, 0.804903, 0.000148593
43, 0.804918, 0.000148467
44, 0.804928, 0.000148355
45, 0.804926, 0.000148715
46, 0.80492, 0.000149074
47, 0.804931, 0.000148782
48, 0.80492, 0.000148787
49, 0.804926, 0.000148616
50, 0.804928, 0.000148462
51, 0.804937, 0.000148868
52, 0.804939, 0.000148816
53, 0.80495, 0.000148919
54, 0.804967, 0.000148729
55, 0.804975, 0.000148673
56, 0.804932, 0.000148842
57, 0.804911, 0.000148791
58, 0.804909, 0.000148998
59, 0.804905, 0.000148931
60, 0.804904, 0.000149194
61, 0.804892, 0.000149348
62, 0.804898, 0.000149272
63, 0.804909, 0.000149119
64, 0.804916, 0.00014874
65, 0.804905, 0.000148806
66, 0.804903, 0.000148708
67, 0.804915, 0.000148259
68, 0.80492, 0.000148513
69, 0.80492, 0.000148563
70, 0.804911, 0.000148574
71, 0.804902, 0.000148794
72, 0.804899, 0.000148703
73, 0.804906, 0.000148385
74, 0.804921, 0.000148116
75, 0.80492, 0.000148329
76, 0.804934, 0.000148703
77, 0.80494, 0.000148376
78, 0.80493, 0.000148512
79, 0.804946, 0.000148464
80, 0.804934, 0.000148596
81, 0.804945, 0.0001485
82, 0.804939, 0.000148439
83, 0.804941, 0.000148399
84, 0.804936, 0.000148265
85, 0.804929, 0.000148372
86, 0.804929, 0.000148487
87, 0.804925, 0.000148574
88, 0.804917, 0.000148707
89, 0.804915, 0.00014867
90, 0.804915, 0.000148648
91, 0.80491, 0.000148843
92, 0.804907, 0.000148856
93, 0.804926, 0.000149037
94, 0.804927, 0.000148981
95, 0.804941, 0.000149032
96, 0.804932, 0.000149257
97, 0.804924, 0.00014924
98, 0.804918, 0.000149068
99, 0.804913, 0.000148908
100, 0.804911, 0.00014884
101, 0.80492, 0.00014885
102, 0.804918, 0.000148869
103, 0.804924, 0.00014821
104, 0.804933, 0.000148143
105, 0.804937, 0.000148332
106, 0.804948, 0.000148144
107, 0.804951, 0.000148316
108, 0.804954, 0.000148262
109, 0.804937, 0.000148784
110, 0.804934, 0.000148885
111, 0.804948, 0.000148844
112, 0.804937, 0.000148982
113, 0.804937, 0.00014874
114, 0.804937, 0.000148845
115, 0.80492, 0.000149065
116, 0.804918, 0.000149124
117, 0.804917, 0.000148895
118, 0.804931, 0.000148811
119, 0.804921, 0.00014884
120, 0.804905, 0.000148417
121, 0.80491, 0.00014855
122, 0.804917, 0.000148469
123, 0.804899, 0.000148431
124, 0.804904, 0.000148309
125, 0.804894, 0.000148849
126, 0.804885, 0.000149228
127, 0.804878, 0.000149664
128, 0.804883, 0.000150308

2.12
1, 0.821164, 9.2923e-05
2, 0.771589, 0.000138794
3, 0.753297, 0.00016655
4, 0.744994, 0.000184787
5, 0.74071, 0.0001969
6, 0.738305, 0.00020574
7, 0.736862, 0.000212305
8, 0.73599, 0.000217487
9, 0.735467, 0.000221506
10, 0.735109, 0.000224002
11, 0.734872, 0.000225977
12, 0.734712, 0.000227713
13, 0.734631, 0.000228234
14, 0.734575, 0.000229045
15, 0.734548, 0.000229307
16, 0.73454, 0.000229182
17, 0.734537, 0.000229206
18, 0.734523, 0.000229052
19, 0.734544, 0.000229106
20, 0.73453, 0.000228685
21, 0.734539, 0.000228931
22, 0.734514, 0.00022894
23, 0.734551, 0.00022923
24, 0.734534, 0.000229459
25, 0.73453, 0.000229538
26, 0.73454, 0.000229448
27, 0.734541, 0.000229647
28, 0.734556, 0.000229708
29, 0.734561, 0.000229614
30, 0.734577, 0.000230112
31, 0.734558, 0.0002303
32, 0.734545, 0.000230548
33, 0.734523, 0.000230608
34, 0.734508, 0.000230748
35, 0.73448, 0.000231142
36, 0.734466, 0.00023153
37, 0.734462, 0.00023158
38, 0.734467, 0.000231516
39, 0.734473, 0.000231313
40, 0.734483, 0.000231343
41, 0.734466, 0.000231525
42, 0.734446, 0.000231088
43, 0.734427, 0.000231202
44, 0.734418, 0.000231328
45, 0.734449, 0.000231261
46, 0.734465, 0.000230929
47, 0.734466, 0.000230695
48, 0.734472, 0.000230587
49, 0.734478, 0.000230383
50, 0.734493, 0.000230239
51, 0.734507, 0.00023029
52, 0.734508, 0.000229853
53, 0.73452, 0.000229866
54, 0.73453, 0.000230072
55, 0.734539, 0.000230056
56, 0.734532, 0.000229832
57, 0.73454, 0.000229556
58, 0.734536, 0.000229877
59, 0.734536, 0.000230697
60, 0.734534, 0.000231029
61, 0.73452, 0.000231122
62, 0.734522, 0.000231395
63, 0.734506, 0.000231493
64, 0.734469, 0.000231349
65, 0.734473, 0.000231325
66, 0.734478, 0.000231348
67, 0.734493, 0.000231388
68, 0.734518, 0.000231201
69, 0.73454, 0.00023089
70, 0.734546, 0.000230607
71, 0.734545, 0.000230534
72, 0.734547, 0.000230275
73, 0.734573, 0.000230231
74, 0.734555, 0.000230413
75, 0.734551, 0.000230448
76, 0.73454, 0.000230443
77, 0.734535, 0.000230887
78, 0.734518, 0.000231283
79, 0.73452, 0.000231034
80, 0.734525, 0.000231383
81, 0.734524, 0.000231146
82, 0.734539, 0.000230633
83, 0.734536, 0.000230262
84, 0.734538, 0.000230302
85, 0.734546, 0.000230203
86, 0.734559, 0.000229659
87, 0.734555, 0.000228995
88, 0.734576, 0.000228808
89, 0.734572, 0.000229007
90, 0.734568, 0.000229324
91, 0.734564, 0.000229801
92, 0.734563, 0.000230008
93, 0.734562, 0.000229961
94, 0.73456, 0.000230149
95, 0.734556, 0.000229932
96, 0.734554, 0.000230043
97, 0.73455, 0.000229769
98, 0.734543, 0.000229861
99, 0.73451, 0.000229737
100, 0.734488, 0.00022976
101, 0.73447, 0.000229544
102, 0.734468, 0.000229865
103, 0.734456, 0.00023015
104, 0.734466, 0.000229941
105, 0.734483, 0.000229785
