1.5
2, 0.973619, 0.000233686, 0.666412, 0.000240018
4, 0.973405, 0.000239406, 1.35934, 0.000245947
6, 0.973405, 0.000239401, 1.7648, 0.000245942
8, 0.973411, 0.000239235, 2.05249, 0.000245769
10, 0.973403, 0.000239557, 2.27563, 0.000246102
12, 0.973411, 0.000239126, 2.45796, 0.000245658
14, 0.973417, 0.00023887, 2.61211, 0.000245393
16, 0.973396, 0.000240105, 2.74562, 0.000246668
18, 0.973417, 0.00023887, 2.86343, 0.000245393
20, 0.973411, 0.000239126, 2.96878, 0.000245658
22, 0.973403, 0.000239557, 3.06409, 0.000246102
24, 0.973411, 0.000239235, 3.15111, 0.000245769
26, 0.973405, 0.000239401, 3.23114, 0.000245942
28, 0.973405, 0.000239406, 3.30525, 0.000245947
30, 0.973619, 0.000233686, 3.37446, 0.000240018

1.72222
2, 0.93822, 0.000399345, 0.629376, 0.000425641
4, 0.936711, 0.000430061, 1.32091, 0.000459118
6, 0.936651, 0.000433562, 1.72632, 0.000462885
8, 0.936671, 0.000433027, 2.01402, 0.000462305
10, 0.936614, 0.000434215, 2.2371, 0.000463601
12, 0.936668, 0.00043304, 2.41948, 0.00046232
14, 0.936644, 0.000434034, 2.57361, 0.000463392
16, 0.936613, 0.000436164, 2.7071, 0.000465682
18, 0.936644, 0.000434034, 2.82492, 0.000463392
20, 0.936668, 0.00043304, 2.93031, 0.00046232
22, 0.936614, 0.000434215, 3.02556, 0.000463601
24, 0.936671, 0.000433027, 3.11263, 0.000462305
26, 0.936651, 0.000433562, 3.19265, 0.000462885
28, 0.936711, 0.000430061, 3.26682, 0.000459118
30, 0.93822, 0.000399345, 3.33743, 0.000425641

1.94444
2, 0.867768, 0.000711843, 0.551317, 0.000820314
4, 0.858859, 0.00090527, 1.23414, 0.00105404
6, 0.856846, 0.00101819, 1.63726, 0.0011883
8, 0.856115, 0.00108984, 1.92409, 0.001273
10, 0.855881, 0.00112702, 2.14696, 0.00131679
12, 0.855745, 0.00113404, 2.32912, 0.00132521
14, 0.855886, 0.00112953, 2.48344, 0.00131972
16, 0.856018, 0.0011303, 2.61712, 0.00132042
18, 0.855886, 0.00112953, 2.73475, 0.00131972
20, 0.855745, 0.00113404, 2.83995, 0.00132521
22, 0.855881, 0.00112702, 2.93542, 0.00131679
24, 0.856115, 0.00108984, 3.0227, 0.001273
26, 0.856846, 0.00101819, 3.1036, 0.0011883
28, 0.858859, 0.00090527, 3.18005, 0.00105404
30, 0.867768, 0.000711843, 3.25937, 0.000820314

2.16667
2, 0.730247, 0.00116006, 0.378775, 0.00158858
4, 0.690903, 0.00165142, 1.01654, 0.00239024
6, 0.677377, 0.00195703, 1.40223, 0.00288912
8, 0.67105, 0.00215463, 1.68053, 0.00321083
10, 0.66809, 0.00226618, 1.89925, 0.00339203
12, 0.666778, 0.00232885, 2.07961, 0.00349269
14, 0.666312, 0.00237962, 2.23306, 0.00357133
16, 0.666029, 0.00241669, 2.36617, 0.0036285
18, 0.666312, 0.00237962, 2.48437, 0.00357133
20, 0.666778, 0.00232885, 2.59043, 0.00349269
22, 0.66809, 0.00226618, 2.68771, 0.00339203
24, 0.67105, 0.00215463, 2.77914, 0.00321083
26, 0.677377, 0.00195703, 2.86857, 0.00288912
28, 0.690903, 0.00165142, 2.96245, 0.00239024
30, 0.730247, 0.00116006, 3.08683, 0.00158858

2.38889
2, 0.456784, 0.00146017, -0.0903984, 0.00319664
4, 0.310247, 0.00218421, 0.215907, 0.00704024
6, 0.238561, 0.00268625, 0.358631, 0.0112602
8, 0.197251, 0.00306586, 0.456162, 0.0155429
10, 0.171257, 0.00337618, 0.537998, 0.019714
12, 0.154882, 0.00362167, 0.619813, 0.0233835
14, 0.146887, 0.00378947, 0.720964, 0.0257986
16, 0.144646, 0.0039006, 0.839123, 0.0269665
18, 0.146887, 0.00378947, 0.972278, 0.0257986
20, 0.154882, 0.00362167, 1.13064, 0.0233835
