1.025, 0.00610667
1.075, 0.00768
1.125, 0.00934667
1.175, 0.00926667
1.225, 0.00813333
1.275, 0.0078
1.325, 0.00638667
1.375, 0.00704
1.425, 0.00666667
1.475, 0.00589333
1.525, 0.00666667
1.575, 0.006
1.625, 0.00737333
1.675, 0.00661333
1.725, 0.00776
1.775, 0.00633333
1.825, 0.00645333
1.875, 0.00553333
1.925, 0.00532
1.975, 0.00766667
2.025, 0.00654667
2.075, 0.0058
2.125, 0.00613333
2.175, 0.00738667
2.225, 0.00717333
2.275, 0.00706667
2.325, 0.00810667
2.375, 0.00786667
2.425, 0.00770667
2.475, 0.00782667
2.525, 0.00808
2.575, 0.00965333
2.625, 0.0098
2.675, 0.00868
2.725, 0.00826667
2.775, 0.0094
2.825, 0.0094
2.875, 0.00941333
2.925, 0.00881333
2.975, 0.00886667
3.025, 0.00890667
3.075, 0.0103733
3.125, 0.00950667
3.175, 0.00985333
3.225, 0.00924
3.275, 0.01188
3.325, 0.0123067
3.375, 0.0112667
3.425, 0.0117067
3.475, 0.0122133
3.525, 0.0113067
3.575, 0.0124533
3.625, 0.01248
3.675, 0.0119067
3.725, 0.0114533
3.775, 0.0110533
3.825, 0.0121467
3.875, 0.0124667
3.925, 0.0153333
3.975, 0.0145467
4.025, 0.0137067
4.075, 0.0139067
4.125, 0.0148267
4.175, 0.01472
4.225, 0.0139067
4.275, 0.0134133
4.325, 0.0136267
4.375, 0.01496
4.425, 0.01464
4.475, 0.0145867
4.525, 0.01624
4.575, 0.01656
4.625, 0.0166667
4.675, 0.01412
4.725, 0.0154533
4.775, 0.0139467
4.825, 0.0152533
4.875, 0.0162133
4.925, 0.0162533
4.975, 0.01712
5.025, 0.0138267
5.075, 0.01076
5.125, 0.0107867
5.175, 0.0078
5.225, 0.00826667
5.275, 0.00741333
5.325, 0.00558667
5.375, 0.00681333
5.425, 0.00490667
5.475, 0.00484
5.525, 0.00565333
5.575, 0.00616
5.625, 0.00409333
5.675, 0.00361333
5.725, 0.00393333
5.775, 0.00422667
5.825, 0.00430667
5.875, 0.00372
5.925, 0.00381333
5.975, 0.00333333
6.025, 0.00304
6.075, 0.00344
6.125, 0.00294667
6.175, 0.00384
6.225, 0.00350667
6.275, 0.00301333
6.325, 0.00284
6.375, 0.00168
6.425, 0.00161333
6.475, 0.00206667
6.525, 0.00236
6.575, 0.00177333
6.625, 0.0014
6.675, 0.00152
6.725, 0.00154667
6.775, 0.00112
6.825, 0.000653333
6.875, 0.000653333
6.925, 0.000493333
6.975, 0.000306667
