1.5
2, 0.000234053, 1.46362e-05, -8.35996, 0.0625339
4, 7.06012e-06, 8.49649e-06, -11.861, 1.20345
6, 9.1109e-06, 8.3859e-06, -11.606, 0.920425
8, 9.50153e-06, 8.33009e-06, -11.5641, 0.87671
10, 9.40387e-06, 8.4218e-06, -11.5744, 0.895568
12, 1.1357e-05, 8.21851e-06, -11.3857, 0.723652
14, 9.89215e-06, 8.3885e-06, -11.5238, 0.847996
16, 9.1109e-06, 8.39792e-06, -11.606, 0.921743
18, 4.22809e-06, 8.58456e-06, -12.3738, 2.03036
20, 1.55562e-05, 8.2567e-06, -11.0711, 0.530766
22, 4.81403e-06, 8.47404e-06, -12.244, 1.76028
24, 1.24312e-05, 8.31346e-06, -11.2953, 0.668757
26, 6.37653e-06, 8.49383e-06, -11.9629, 1.33205
28, 1.43843e-05, 8.36721e-06, -11.1494, 0.581689
30, 3.34918e-06, 8.62956e-06, -12.6068, 2.57661
32, 2.8609e-06, 1.20667e-05, -12.7644, 4.21778

1.72222
2, 0.00157685, 4.37882e-05, -6.45233, 0.0277695
4, 6.14168e-05, 2.25696e-05, -9.69783, 0.367483
6, 2.26653e-05, 2.05357e-05, -10.6947, 0.906044
8, 2.51067e-05, 2.07441e-05, -10.5924, 0.82624
10, 4.99114e-05, 2.00508e-05, -9.90526, 0.401728
12, 2.05168e-05, 2.0875e-05, -10.7943, 1.01746
14, 3.48723e-05, 2.03547e-05, -10.2638, 0.583693
16, 3.1259e-05, 2.03208e-05, -10.3732, 0.650079
18, 2.85246e-05, 2.02133e-05, -10.4647, 0.708627
20, 3.19426e-05, 2.07112e-05, -10.3516, 0.648386
22, 2.58879e-05, 2.04686e-05, -10.5617, 0.790664
24, 3.18449e-05, 2.05271e-05, -10.3546, 0.644596
26, 3.41887e-05, 2.05339e-05, -10.2836, 0.600604
28, 2.34465e-05, 2.08031e-05, -10.6608, 0.887257
30, 4.15129e-05, 2.02476e-05, -10.0895, 0.487742
32, 2.85246e-05, 2.85971e-05, -10.4647, 1.00254

1.94444
2, 0.00901308, 0.000147373, -4.70908, 0.016351
4, 0.00119629, 7.69696e-05, -6.72853, 0.0643405
6, 0.000157908, 5.51152e-05, -8.7535, 0.349034
8, 6.2307e-05, 5.06971e-05, -9.68344, 0.813666
10, 5.32249e-05, 4.99827e-05, -9.84098, 0.939084
12, 0.000106838, 4.85329e-05, -9.14419, 0.454265
14, 0.000141506, 4.85925e-05, -8.86317, 0.343395
16, 0.000156057, 4.89161e-05, -8.76529, 0.31345
18, 0.000165823, 4.8452e-05, -8.70459, 0.292192
20, 0.000146291, 4.84334e-05, -8.82991, 0.331075
22, 0.000103909, 4.82975e-05, -9.172, 0.464808
24, 0.000108108, 4.90894e-05, -9.13238, 0.454079
26, 0.000117678, 4.99236e-05, -9.04756, 0.424238
28, 0.000166506, 4.8689e-05, -8.70048, 0.292415
30, 0.000160451, 4.90657e-05, -8.73752, 0.305798
32, 0.00017217, 6.79716e-05, -8.66703, 0.394793

2.16667
2, 0.0597709, 0.000704888, -2.81724, 0.0117932
4, 0.0212851, 0.000489852, -3.84975, 0.0230139
6, 0.00927288, 0.000357593, -4.68066, 0.0385633
8, 0.00418626, 0.000277556, -5.47595, 0.0663016
10, 0.00166126, 0.000230103, -6.40018, 0.138511
12, 0.000375715, 0.000204076, -7.88668, 0.543167
14, 0.000413054, 0.000184745, -7.79193, 0.447264
16, 0.000855535, 0.000167359, -7.06378, 0.195619
18, 0.00110876, 0.000160671, -6.80452, 0.144911
20, 0.001132, 0.00015759, -6.78377, 0.139214
22, 0.00116891, 0.000156517, -6.75168, 0.1339
24, 0.00140925, 0.000165671, -6.5647, 0.11756
26, 0.00132292, 0.000171581, -6.62792, 0.129699
28, 0.00131901, 0.000179056, -6.63087, 0.13575
30, 0.00135593, 0.000194839, -6.60327, 0.143695
32, 0.00138288, 0.000234232, -6.58359, 0.16938

2.38889
2, 0.397036, 0.00112292, -0.923727, 0.00282826
4, 0.240042, 0.00108431, -1.42694, 0.00451718
6, 0.158215, 0.0010745, -1.8438, 0.0067914
8, 0.106528, 0.00106284, -2.23935, 0.00997706
10, 0.0718171, 0.00103334, -2.63363, 0.0143885
12, 0.0460712, 0.000997832, -3.07757, 0.0216585
14, 0.0268731, 0.000971968, -3.61663, 0.0361688
16, 0.0123008, 0.000973278, -4.39809, 0.0791234
18, 0.000609654, 0.000995717, -7.40262, 1.63325
20, 0.00824484, 0.00104814, -4.79817, 0.127127
22, 0.0148314, 0.00111084, -4.21101, 0.0748982
24, 0.019533, 0.00116718, -3.93565, 0.0597542
26, 0.0229016, 0.00124001, -3.77655, 0.0541453
28, 0.025341, 0.00133273, -3.67533, 0.0525917
30, 0.0268629, 0.00144878, -3.61701, 0.0539324
32, 0.0274548, 0.00152475, -3.59521, 0.0555367

2.61111
2, 0.297619, 0.000580017, -1.21194, 0.00194886
4, 0.130019, 0.000653104, -2.04008, 0.00502316
6, 0.0623468, 0.00068262, -2.77504, 0.0109487
8, 0.0293023, 0.000688398, -3.53009, 0.0234929
10, 0.0117744, 0.000672605, -4.44183, 0.0571245
12, 0.00194684, 0.00066115, -6.24155, 0.339601
14, 0.00336097, 0.000668688, -5.69553, 0.198957
16, 0.00555404, 0.000659581, -5.19323, 0.118757
18, 0.00637318, 0.000662802, -5.05566, 0.103999
20, 0.00666234, 0.000675706, -5.01128, 0.101422
22, 0.006864, 0.000689948, -4.98147, 0.100517
24, 0.00711986, 0.000698433, -4.94487, 0.0980965
26, 0.00822035, 0.000722116, -4.80114, 0.0878449
28, 0.0100503, 0.000787528, -4.60015, 0.0783584
30, 0.0113325, 0.000896014, -4.48008, 0.0790662
32, 0.0122183, 0.00101471, -4.40482, 0.0830488

2.83333
2, 0.227761, 0.000472979, -1.47946, 0.00207665
4, 0.0750818, 0.000527413, -2.58918, 0.00702451
6, 0.0260327, 0.000533247, -3.6484, 0.0204837
8, 0.00782265, 0.000544932, -4.85073, 0.0696609
10, 0.00128622, 0.000536928, -6.65605, 0.417446
12, 0.00164151, 0.00053246, -6.41214, 0.324371
14, 0.00362814, 0.000537736, -5.61904, 0.148213
16, 0.00465802, 0.000537783, -5.36917, 0.115453
18, 0.00494073, 0.000539379, -5.31024, 0.10917
20, 0.00474464, 0.000547964, -5.35074, 0.115491
22, 0.0041839, 0.000553563, -5.47651, 0.132308
24, 0.00375724, 0.00054998, -5.58407, 0.146379
26, 0.0037548, 0.000553132, -5.58472, 0.147313
28, 0.00399835, 0.00056547, -5.52187, 0.141426
30, 0.00413614, 0.000628665, -5.48799, 0.151993
32, 0.00413097, 0.000767643, -5.48924, 0.185827

3.05556
2, 0.179497, 0.000423672, -1.7176, 0.00236033
4, 0.044786, 0.000468428, -3.10586, 0.0104593
6, 0.0111952, 0.00047209, -4.49227, 0.0421691
8, 0.00176695, 0.00047846, -6.3385, 0.270783
10, 0.00129203, 0.000472721, -6.65154, 0.365874
12, 0.00232572, 0.000471728, -6.06372, 0.202831
14, 0.00320307, 0.000463498, -5.74365, 0.144705
16, 0.00316869, 0.000476069, -5.75444, 0.150241
18, 0.00288979, 0.00047044, -5.84657, 0.162794
20, 0.00261381, 0.000475179, -5.94695, 0.181795
22, 0.00273969, 0.000465524, -5.89991, 0.169919
24, 0.00298822, 0.000469902, -5.81308, 0.157251
26, 0.00316342, 0.000468276, -5.7561, 0.148028
28, 0.00293344, 0.000474191, -5.83158, 0.16165
30, 0.00271039, 0.000526172, -5.91066, 0.194131
32, 0.00187885, 0.000666709, -6.2771, 0.35485

3.27778
2, 0.145886, 0.000405856, -1.92493, 0.00278201
4, 0.0289064, 0.000433823, -3.54369, 0.0150078
