0, -inf, 0
1, -0.0247298, 0.000422589
2, 0.666116, 0.000489733
3, 1.07137, 0.000501434
4, 1.35902, 0.000502251
5, 1.58216, 0.000502242
6, 1.7645, 0.00050196
7, 1.91861, 0.000502687
8, 2.05213, 0.00050391
9, 2.16993, 0.000502687
10, 2.27533, 0.00050196
11, 2.37061, 0.000502242
12, 2.45764, 0.000502251
13, 2.53771, 0.000501434
14, 2.61203, 0.000489733
15, 2.68332, 0.000422589
0, -inf, 0
1, -0.0559703, 0.000674381
2, 0.629332, 0.0008396
3, 1.03344, 0.000888467
4, 1.32092, 0.00089913
5, 1.54395, 0.000904598
6, 1.72633, 0.000902767
7, 1.88044, 0.000904959
8, 2.01406, 0.000909668
9, 2.13175, 0.000904959
10, 2.23716, 0.000902767
11, 2.3324, 0.000904598
12, 2.41953, 0.00089913
13, 2.49978, 0.000888467
14, 2.57524, 0.0008396
15, 2.65208, 0.000674381
0, -inf, 0
1, -0.116922, 0.00114964
2, 0.548925, 0.00167601
3, 0.945742, 0.00198758
4, 1.22989, 0.00218872
5, 1.45145, 0.0023322
6, 1.63274, 0.00243969
7, 1.78634, 0.00249974
8, 1.9198, 0.00252593
9, 2.03766, 0.00249974
10, 2.14357, 0.00243969
11, 2.23991, 0.0023322
12, 2.32851, 0.00218872
13, 2.41208, 0.00198758
14, 2.49484, 0.00167601
15, 2.59113, 0.00114964
0, -inf, 0
1, -0.224539, 0.00175015
2, 0.392753, 0.00279673
3, 0.768192, 0.00342737
4, 1.04185, 0.00383142
5, 1.25783, 0.00410518
6, 1.43618, 0.0042979
7, 1.5886, 0.00439265
8, 1.72127, 0.00444609
9, 1.83992, 0.00439265
10, 1.94701, 0.0042979
11, 2.04629, 0.00410518
12, 2.14046, 0.00383142
13, 2.23453, 0.00342737
14, 2.33866, 0.00279673
15, 2.48351, 0.00175015
0, -inf, 0
1, -0.461676, 0.00293928
2, -0.0388513, 0.00602518
3, 0.188265, 0.00905591
4, 0.350886, 0.0118939
5, 0.485061, 0.0144153
6, 0.606261, 0.0165335
7, 0.723959, 0.0180272
8, 0.845042, 0.018694
9, 0.975273, 0.0180272
10, 1.11709, 0.0165335
11, 1.27352, 0.0144153
12, 1.4495, 0.0118939
13, 1.6546, 0.00905591
14, 1.90706, 0.00602518
15, 2.24637, 0.00293928
0, -inf, 0
1, -0.65441, 0.00303255
2, -0.432135, 0.00702387
3, -0.392807, 0.012082
4, -0.40086, 0.0182981
5, -0.420285, 0.0255115
6, -0.431538, 0.0336535
7, -0.405947, 0.0413307
8, -0.312128, 0.0452043
9, -0.154633, 0.0413307
10, 0.0792876, 0.0336535
11, 0.368172, 0.0255115
12, 0.697752, 0.0182981
13, 1.07353, 0.012082
14, 1.51378, 0.00702387
15, 2.05364, 0.00303255
0, -inf, 0
1, -0.816353, 0.00319389
2, -0.785523, 0.00820247
3, -0.946935, 0.0161542
4, -1.16997, 0.0288559
5, -1.36901, 0.0466313
6, -1.52936, 0.0702926
7, -1.56587, 0.0931465
8, -1.50159, 0.109591
9, -1.31456, 0.0931465
10, -1.01853, 0.0702926
11, -0.58055, 0.0466313
12, -0.0713617, 0.0288559
13, 0.519402, 0.0161542
14, 1.16039, 0.00820247
15, 1.8917, 0.00319389
0, -inf, 0
1, -0.927877, 0.00340278
2, -1.02483, 0.00956983
3, -1.32191, 0.0208427
4, -1.70416, 0.042027
5, -2.17685, 0.0873064
6, -2.65254, 0.180391
7, -3.05671, 0.352276
8, -3.23972, 0.548941
9, -2.8054, 0.352276
10, -2.14172, 0.180391
11, -1.38839, 0.0873064
12, -0.605548, 0.042027
13, 0.144425, 0.0208427
14, 0.921077, 0.00956983
15, 1.78017, 0.00340278
0, -inf, 0
1, -1.02052, 0.00361894
2, -1.22498, 0.0108928
3, -1.63365, 0.0258585
4, -2.12596, 0.0573832
5, -2.70856, 0.132403
6, -3.29701, 0.30321
7, -3.94854, 0.756296
8, -3.93095, 0.980624
9, -3.69723, 0.756296
10, -2.78618, 0.30321
11, -1.9201, 0.132403
12, -1.02734, 0.0573832
13, -0.167313, 0.0258585
14, 0.720926, 0.0108928
15, 1.68753, 0.00361894
0, -inf, 0
1, -1.10942, 0.00396666
2, -1.41056, 0.0127258
3, -1.94274, 0.0339334
4, -2.54937, 0.0847113
5, -3.06194, 0.177861
6, -3.46164, 0.32755
7, -3.74175, 0.568353
8, -3.38619, 0.548235
9, -3.49044, 0.568353
10, -2.95082, 0.32755
11, -2.27348, 0.177861
12, -1.45075, 0.0847113
13, -0.476402, 0.0339334
14, 0.535349, 0.0127258
15, 1.59863, 0.00396666
