0, 1, 0
1, 0.975573, 0.000412267
2, 0.973331, 0.000476672
3, 0.97313, 0.00048796
4, 0.973098, 0.00048874
5, 0.973086, 0.000488725
6, 0.973109, 0.000488462
7, 0.973073, 0.000489151
8, 0.973058, 0.000490334
9, 0.973073, 0.000489151
10, 0.973109, 0.000488462
11, 0.973086, 0.000488725
12, 0.973098, 0.00048874
13, 0.97313, 0.00048796
14, 0.973331, 0.000476672
15, 0.975573, 0.000412267
0, 1, 0
1, 0.945567, 0.000637672
2, 0.938178, 0.000787695
3, 0.936909, 0.000832413
4, 0.936719, 0.000842232
5, 0.936606, 0.000847252
6, 0.936666, 0.000845591
7, 0.936627, 0.000847609
8, 0.936706, 0.000852092
9, 0.936627, 0.000847609
10, 0.936666, 0.000845591
11, 0.936606, 0.000847252
12, 0.936719, 0.000842232
13, 0.936909, 0.000832413
14, 0.938178, 0.000787695
15, 0.945567, 0.000637672
0, 1, 0
1, 0.889655, 0.00102279
2, 0.865695, 0.00145091
3, 0.858241, 0.00170582
4, 0.855216, 0.00187183
5, 0.853859, 0.00199137
6, 0.852983, 0.00208101
7, 0.852514, 0.00213106
8, 0.852448, 0.00215322
9, 0.852514, 0.00213106
10, 0.852983, 0.00208101
11, 0.853859, 0.00199137
12, 0.855216, 0.00187183
13, 0.858241, 0.00170582
14, 0.865695, 0.00145091
15, 0.889655, 0.00102279
0, 1, 0
1, 0.798884, 0.00139817
2, 0.740527, 0.00207105
3, 0.718622, 0.00246298
4, 0.708614, 0.002715
5, 0.703558, 0.00288823
6, 0.700767, 0.00301183
7, 0.699556, 0.00307291
8, 0.698952, 0.0031076
9, 0.699556, 0.00307291
10, 0.700767, 0.00301183
11, 0.703558, 0.00288823
12, 0.708614, 0.002715
13, 0.718622, 0.00246298
14, 0.740527, 0.00207105
15, 0.798884, 0.00139817
0, 1, 0
1, 0.630227, 0.00185241
2, 0.480947, 0.00289779
3, 0.402384, 0.00364396
4, 0.355081, 0.0042233
5, 0.324855, 0.00468287
6, 0.305594, 0.00505255
7, 0.294655, 0.0053118
8, 0.291009, 0.00544012
9, 0.294655, 0.0053118
10, 0.305594, 0.00505255
11, 0.324855, 0.00468287
12, 0.355081, 0.0042233
13, 0.402384, 0.00364396
14, 0.480947, 0.00289779
15, 0.630227, 0.00185241
0, 1, 0
1, 0.519748, 0.00157616
2, 0.324561, 0.00227967
3, 0.225053, 0.0027191
4, 0.167436, 0.00306376
5, 0.131372, 0.00335149
6, 0.108252, 0.00364304
7, 0.0951922, 0.00393436
8, 0.0914859, 0.00413556
9, 0.0951922, 0.00393436
10, 0.108252, 0.00364304
11, 0.131372, 0.00335149
12, 0.167436, 0.00306376
13, 0.225053, 0.0027191
14, 0.324561, 0.00227967
15, 0.519748, 0.00157616
0, 1, 0
1, 0.442041, 0.00141183
2, 0.227941, 0.00186968
3, 0.129309, 0.00208889
4, 0.0775938, 0.00223904
5, 0.0508719, 0.00237222
6, 0.0361125, 0.00253844
7, 0.0298437, 0.00277984
8, 0.0278469, 0.00305176
9, 0.0298437, 0.00277984
10, 0.0361125, 0.00253844
11, 0.0508719, 0.00237222
12, 0.0775938, 0.00223904
13, 0.129309, 0.00208889
14, 0.227941, 0.00186968
15, 0.442041, 0.00141183
0, 1, 0
1, 0.395392, 0.00134543
2, 0.179428, 0.0017171
3, 0.088875, 0.00185239
4, 0.0454813, 0.00191144
5, 0.0226797, 0.00198008
6, 0.0117453, 0.00211875
7, 0.00672031, 0.00236741
8, 0.00489688, 0.0026881
9, 0.00672031, 0.00236741
10, 0.0117453, 0.00211875
11, 0.0226797, 0.00198008
12, 0.0454813, 0.00191144
13, 0.088875, 0.00185239
14, 0.179428, 0.0017171
15, 0.395392, 0.00134543
0, 1, 0
1, 0.360406, 0.00130429
2, 0.146881, 0.00159995
3, 0.0650719, 0.00168266
4, 0.0298297, 0.00171172
5, 0.0133266, 0.00176448
6, 0.00616563, 0.00186948
7, 0.00275469, 0.00208336
8, 0.00245313, 0.00240559
9, 0.00275469, 0.00208336
10, 0.00616563, 0.00186948
11, 0.0133266, 0.00176448
12, 0.0298297, 0.00171172
13, 0.0650719, 0.00168266
14, 0.146881, 0.00159995
15, 0.360406, 0.00130429
0, 1, 0
1, 0.32975, 0.00130801
2, 0.122003, 0.00155258
3, 0.0477703, 0.00162101
4, 0.0195328, 0.00165465
5, 0.00935937, 0.00166467
6, 0.00522969, 0.00171298
7, 0.0033875, 0.0019253
8, 0.00422969, 0.00231886
9, 0.0033875, 0.0019253
10, 0.00522969, 0.00171298
11, 0.00935937, 0.00166467
12, 0.0195328, 0.00165465
13, 0.0477703, 0.00162101
14, 0.122003, 0.00155258
15, 0.32975, 0.00130801
