1.5
2, 0.973408, 0.000118054, -0.0269516, 0.000121279
4, 0.973174, 0.000121352, -0.0271923, 0.000124697
6, 0.97317, 0.000121467, -0.027197, 0.000124816
8, 0.973174, 0.000121282, -0.0271923, 0.000124625
10, 0.973173, 0.000121435, -0.0271934, 0.000124783
12, 0.973167, 0.000121462, -0.0272, 0.000124811
14, 0.973166, 0.000121534, -0.0272004, 0.000124885
16, 0.973173, 0.000121237, -0.0271932, 0.000124579
18, 0.973165, 0.000121407, -0.0272018, 0.000124755
20, 0.973176, 0.000121356, -0.0271907, 0.000124701
22, 0.97317, 0.000121467, -0.0271969, 0.000124816
24, 0.973176, 0.000121462, -0.0271908, 0.00012481
26, 0.973176, 0.000121282, -0.02719, 0.000124625
28, 0.973167, 0.000121586, -0.0271997, 0.000124938
30, 0.97317, 0.000121512, -0.0271964, 0.000124862
32, 0.973162, 0.000121658, -0.0272048, 0.000125013

1.72222
2, 0.937791, 0.000199918, -0.0642283, 0.000213179
4, 0.936294, 0.000214713, -0.0658253, 0.000229322
6, 0.936223, 0.000216769, -0.0659016, 0.000231535
8, 0.936224, 0.000216722, -0.065901, 0.000231485
10, 0.936251, 0.000216541, -0.0658717, 0.000231285
12, 0.936226, 0.000215964, -0.0658987, 0.000230675
14, 0.936253, 0.000216394, -0.0658699, 0.000231128
16, 0.93623, 0.000216255, -0.0658943, 0.000230985
18, 0.936218, 0.000216295, -0.065907, 0.000231031
20, 0.936225, 0.000216812, -0.0658989, 0.000231581
22, 0.936231, 0.000216813, -0.0658931, 0.000231581
24, 0.936204, 0.000216988, -0.0659222, 0.000231775
26, 0.936229, 0.00021643, -0.0658956, 0.000231172
28, 0.936196, 0.000216647, -0.0659306, 0.000231412
30, 0.936203, 0.000216996, -0.0659229, 0.000231783
32, 0.936212, 0.000216806, -0.0659135, 0.000231578

1.94444
2, 0.867686, 0.000331893, -0.141925, 0.000382504
4, 0.859193, 0.000398831, -0.151762, 0.000464192
6, 0.857924, 0.00042029, -0.15324, 0.000489893
8, 0.857671, 0.000426759, -0.153535, 0.000497579
10, 0.857531, 0.000429141, -0.153698, 0.000500438
12, 0.857636, 0.000430522, -0.153576, 0.000501987
14, 0.857606, 0.000430071, -0.15361, 0.000501478
16, 0.857497, 0.000429149, -0.153737, 0.000500467
